Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'celkon',b'Celkon C605',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c605.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 16 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 2200 mAh battery',b'About 10 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.63 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C399',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c399.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1800 mAh battery',b'About 20 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.98 W/kg (head) \xc2\xa0 \xc2\xa0 0.86 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C76',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c76.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.8 inches, 24.3 cm2'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1400 mAh battery',b'About 20 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.45 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C64',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c64.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1400 mAh battery',b'About 20 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.42 W/kg (head) \xc2\xa0 \xc2\xa0 0.40 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C63',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c63.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1400 mAh battery',b'About 20 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 0.63 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon Monalisa 5',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-monalisa-5.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, September. Released 2013, December'",b'Discontinued',b'131.1 x 66.9 x 9 mm (5.16 x 2.63 x 0.35 in)',b'120.5 g (4.23 oz)',b'Dual SIM (Mini-SIM and Micro-SIM)',b'TFT capacitive touchscreen',"b'4.5 inches, 55.8 cm2 (~63.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'",b'8 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Li-Ion 1800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White'",,b'Qualcomm MSM8225Q Snapdragon S4 Play',b'Quad-core 1.2 GHz Cortex-A5',b'Adreno 203',,,,,,,,,,b'Up to 200 h',b'Up to 5 h',,,,,,,,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A112',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a112.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.2.0 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'8 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Li-Ion 2000 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',,b'microUSB 2.0',"b'Proximity, gyro'",,b'Black/White',,,b'Dual-core 1.2 GHz',,,,,,,,b'About 90 EUR',,,,,,,,,,,,,,b'0.95 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A63',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a63.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.0 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1500 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',,b'microUSB 2.0',"b'Proximity, gyro'",,b'Black',,,b'Dual-core 1.2 GHz',,,,,,,,b'About 50 EUR',,,,,b'Class 12',b'Class 12',,,,,,,,b'0.91 W/kg (head) \xc2\xa0 \xc2\xa0 0.63 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A60',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a60.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'4.5 inches, 55.8 cm2'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1400 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',,b'microUSB 2.0',b'Gyro',,b'White',,,b'Dual-core 1.0 GHz',,,,,,,,,,,,,b'Class 12',b'Class 12',,,,,,,,b'0.42 W/kg (head) \xc2\xa0 \xc2\xa0 0.35 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A20',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a20.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.0 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'256 MB, 512 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1500 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',,b'microUSB 2.0',"b'Proximity, gyro'",,b'Black',,,b'Dual-core 1.2 GHz',,,,,,,,b'About 60 EUR',,,,,,,,,,,,,,b'0.88 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A10',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a10.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'3.5 inches, 36.5 cm2'","b'320 x 400 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.0 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'256 MB, 512 MB RAM'",b'1.3 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1500 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',,b'microUSB 2.0',b'Gyro',,b'Black',,,b'Dual-core 1.0 GHz',,,,,,,,b'About 50 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C5050 Star',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c5050.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.8 inches, 24.3 cm2'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',b'Black',,,,,,,,,,,,,,,,b'Yes',b'No',,,b'500 entries',b'Yes',b'SMS',b'Yes',b'No',b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 0.92 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C7030',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c7030.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'112 x 60 x 11.8 mm (4.41 x 2.36 x 0.46 in)',b'95 g (3.35 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT touchscreen',"b'3.2 inches, 30.5 cm2 (~45.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1200 mAh battery',,,,,,b'Yes',b'No',,,b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'0.65 W/kg (head) \xc2\xa0 \xc2\xa0 0.64 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A105',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a105.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'5.0 inches, 71.2 cm2'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 512 MB RAM'",b'5 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 2100 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White'",,b'Mediatek MT6517A',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,,,,,,,,,,,b'Class 12',b'Class 12',,,,,,,,b'0.80 W/kg (head) \xc2\xa0 \xc2\xa0 0.98 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C349i',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c349i.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'1.8 inches, 10.2 cm2'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 16 GB (dedicated slot)'",,b'VGA',b'Yes',,,b'Yes',,b'Flashlight',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 900 mAh battery',b'About 10 EUR',,,,,b'Yes',b'No',,,b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C297',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c297-1.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'Flashlight',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'Yes',b'No',,,b'300 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C69',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c69.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'Yes',,,b'Yes',,b'Flashlight',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1600 mAh battery',,,,,,b'Yes',b'No',,,b'300 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'0.79 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C67+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c67plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'Yes',,,b'Yes',,b'Flashlight',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',,,,,,b'Yes',b'No',,,b'300 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C74',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c74.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.8 inches, 24.3 cm2'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 32 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1100 mAh battery',,,,,,b'Yes',b'No',,,b'500 contacts',b'20 entries',b'SMS',b'Yes',b'No',b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 0.62 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon CT-910+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ct910-plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 2100',,b'HSPA',"b'2013, July. Released 2013, July'",b'Discontinued',b'193 x 123 x 9 mm (7.60 x 4.84 x 0.35 in)',b'180 g (0.0 oz)',b'Yes',b'Capacitive touchscreen',"b'7.0 inches, 137.9 cm2 (~58.1% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.1 (Jelly Bean)',"b'microSD, up to 64 GB (dedicated slot)'",,b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3500 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'FM radio',b'Proprietary',"b'Accelerometer, proximity'",,b'Gray',,,b'Dual-core 1.0 GHz',,,,,,,,,,,b'Up to 300 h',b'Up to 10 h',,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A118',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a118.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, May. Released 2013, May'",b'Discontinued',b'147 x 73.4 x 9 mm (5.79 x 2.89 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD capacitive touchscreen',"b'5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'3 MP',b'',b'Yes',b'Yes',b'Flashlight',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",b'Li-Ion 2000 mAh battery',b'White',,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,b'LED flash',,,,,,,,b'Up to 190 h',b'Up to 5 h',,,,,,,,,,b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 0.58 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A107',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a107.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, March. Released 2013, April'",b'Discontinued',b'148 x 77 x 9.6 mm (5.83 x 3.03 x 0.38 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'5.0 inches, 71.2 cm2 (~62.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 512 MB RAM'",b'8 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Flashlight',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 2100 mAh battery',"b'Black, White'",,b'Mediatek MT6517A',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,,,,,,,,,b'Up to 300 h',b'Up to 7 h',b'Yes',b'Yes',,,,,,,,b'0.67 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A9+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a9-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, April. Released 2013, May'",b'Discontinued',b'119.5 x 63 x 10.8 mm (4.70 x 2.48 x 0.43 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'3.5 inches, 36.5 cm2 (~48.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Flashlight',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1350 mAh battery',"b'Black, White'",,b'Spreadtrum SC6820',b'1.0 GHz',,,,,,,,,,,b'Up to 260 h',b'Up to 5 h',b'Yes',b'Yes',,,,,,,,b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A119Q Signature HD',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a119q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'148 x 74.5 x 9.3 mm (5.83 x 2.93 x 0.37 in)',b'177 g (6.24 oz)',b'Dual SIM (Mini-SIM)',"b'Capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~62.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB (1.45 GB user available), 1 GB RAM'","b'12 MP, AF'",b'Yes',b'3 MP',b'',b'Yes',b'Yes',b'Flashlight',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 2100 mAh battery',"b'Black, White'",,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,b'LED flash',,,,,,,,b'Up to 140 h',b'Up to 6 h',,,,,,,,,,b'0.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.35 W/kg (body)',,,,,,b'0.80 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,,,,,,,,
b'celkon',b'Celkon A119 Signature HD',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a1191.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, March. Released 2013, March'",b'Discontinued',b'148 x 74.5 x 9.3 mm (5.83 x 2.93 x 0.37 in)',b'177 g (6.24 oz)',b'Dual SIM (Mini-SIM)',"b'Capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~62.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB (1.45 GB user available), 1 GB RAM'","b'12 MP, AF'",b'Yes',b'3 MP',b'',b'Yes',b'Yes',b'Flashlight',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 2100 mAh battery',"b'Black, White'",,b'Mediatek MT6577H (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,b'LED flash',,,,,b'About 200 EUR',,,b'Up to 140 h',b'Up to 6 h',,,,,,,,,,b'0.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.35 W/kg (body)',,,,,,b'0.80 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,,,,,,,,
b'celkon',b'Celkon CT-910',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ct-910.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 2100',,b'HSPA',"b'2013, March. Released 2013, March'",b'Discontinued',b'-',b'-',b'Mini-SIM',b'Capacitive touchscreen',"b'7.0 inches, 139.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3500 mAh battery',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'Proprietary',b'Accelerometer',,b'Gray',,b'Qualcomm MSM7227A Snapdragon S1',b'1.0 GHz Cortex-A5',b'Adreno 200',,,,,,,,,,b'Up to 300 h',b'Up to 10 h',,,,,,,,,,,,,,,,,,,,,,,,,
